C0,C1,C2,C3,C4,C5,C6,class
0.5531135531135531,0.17786561264822134,0.4576079204810076,2.4458183681554466,0.4293865905848788,0.5921052631578947,0.39622641509433965,1
0.4542124542124541,0.17984189723320157,0.41565659604269634,2.3819069633544143,0.5898716119828816,0.5315789473684216,0.3018867924528301,1
0.5201465201465201,0.15019762845849807,0.2799558788755986,2.4228473527907046,0.529243937232525,0.5368421052631582,0.28301886792452835,1
0.8278388278388278,0.6422924901185771,0.5030753094462266,2.6026763605343057,0.3437945791726106,0.8394736842105264,0.1320754716981132,1
0.7728937728937728,0.19169960474308304,0.47428752904405613,2.7047510816843428,0.36875891583452214,0.6657894736842107,0.39622641509433965,1
0.6336996336996337,0.6126482213438735,0.3160625479032505,2.403269060009526,0.5399429386590585,0.6263157894736846,0.26415094339622647,1
0.838827838827839,0.22727272727272727,0.3790132815241259,2.717702132828901,0.5827389443651926,0.7500000000000004,0.07547169811320756,1
0.6336996336996337,0.6403162055335969,0.38075636670302226,2.4200879905659556,0.2867332382310984,0.5815789473684214,0.3584905660377359,1
0.7619047619047619,0.20355731225296445,0.3863582346211015,2.58896902294122,0.43295292439372324,0.5315789473684216,0.28301886792452835,1
0.7545787545787546,0.6521739130434783,0.5175075986902908,2.4325490334145976,0.5720399429386591,0.836842105263158,0.320754716981132,1
0.7948717948717949,0.5632411067193676,0.355951620779968,2.695346808719643,0.5613409415121255,0.8815789473684212,0.26415094339622647,1
0.7545787545787546,0.1857707509881423,0.361804807854018,2.6982519439340145,0.5042796005706135,0.7552631578947371,0.1509433962264151,1
0.5421245421245422,0.25296442687747034,0.48839241200011185,2.5933427689872994,0.557774607703281,0.8078947368421052,0.3584905660377359,1
0.6703296703296704,0.1956521739130435,0.6550887868354339,2.7261575829719296,0.7004279600570614,0.7657894736842104,0.3584905660377359,1
0.6007326007326008,0.1956521739130435,0.3618903933577957,2.73868029978876,0.6219686162624822,0.5315789473684216,0.07547169811320756,1
0.7692307692307694,0.17984189723320157,0.4434788017876541,2.5976836418043097,0.7039942938659058,0.736842105263158,0.16981132075471697,1
0.7289377289377288,0.199604743083004,0.4049043510258061,2.868547648876164,0.6504992867332383,0.7342105263157896,0.3584905660377359,1
0.6080586080586081,0.22924901185770755,0.5268479325992037,2.5560831634311785,0.782453637660485,0.7210526315789472,0.49056603773584906,1
0.7069597069597071,0.18379446640316208,0.4738711147448583,2.484798255718651,0.557774607703281,0.7131578947368422,0.1509433962264151,1
0.6446886446886446,0.1956521739130435,0.612891360014308,2.5829165927987887,0.6005706134094152,0.6657894736842107,0.1320754716981132,1
0.7472527472527473,0.1897233201581028,0.4794566626172385,2.626370307270519,0.4935805991440799,0.8394736842105264,0.2452830188679245,1
0.575091575091575,0.24308300395256918,0.46696509416894794,2.638718729714828,0.7075606276747504,0.594736842105263,0.339622641509434,1
0.5860805860805862,0.13636363636363638,0.4816361928747866,2.788373134232172,0.7182596291012839,0.7078947368421056,0.11320754716981132,1
0.20146520146520147,0.03952569169960474,0.10572977632070128,2.012980633812844,0.17261055634807418,0.3526315789473684,0.28301886792452835,2
0.1465201465201465,0.07114624505928857,0.3117671880334959,2.0648909921585687,0.2867332382310984,0.34210526315789513,0.9433962264150944,2
0.1172161172161173,0.12252964426877475,0.3485220042962619,2.0134656956477786,0.12268188302425106,0.4236842105263161,0.7547169811320755,2
0.43589743589743585,0.1007905138339921,0.26631634366544316,2.1567557269114332,0.2510699001426534,0.6947368421052631,0.3584905660377359,2
0.5860805860805862,0.07707509881422925,0.33865400841570636,2.713105029616922,0.10128388017118403,0.3526315789473684,0.11320754716981132,2
0.3516483516483517,0.14031620553359683,0.4751435041672032,2.27079755057631,0.054921540656205386,0.30000000000000027,0.6037735849056604,2
0.3772893772893772,0.09288537549407117,0.42175289660850906,2.4887482174512146,0.2853067047075606,0.3526315789473684,0.4528301886792453,2
0.6996336996336998,0.0533596837944664,0.2784241115084551,2.6786852398467342,0.15977175463623397,0.5473684210526315,0.2452830188679245,2
0.8095238095238095,0.0849802371541502,0.30487189001068227,2.208928457736137,0.1654778887303852,0.3526315789473684,0.26415094339622647,2
0.24175824175824173,0.03952569169960474,0.4157139491649646,2.059666319180325,0.33666191155492153,0.6078947368421055,0.7924528301886793,2
0.6593406593406592,0.08893280632411069,0.6432137645755494,2.219324267804543,0.31383737517831667,0.310526315789474,0.01886792452830191,2
0.20146520146520147,0.17193675889328067,0.3330194554795834,1.8990584823639622,0.4222539229671898,0.331578947368421,0.4528301886792453,2
0.6923076923076923,0.1521739130434783,0.6299201689802258,2.609729861518776,0.09415121255349498,0.7447368421052629,0.1509433962264151,2
0.5531135531135531,0.18181818181818185,0.44096827879138245,2.114078493627014,0.13837375178316688,0.6473684210526316,0.26415094339622647,2
0.8168498168498168,0.18379446640316208,1.1189039747713,2.6615957046506,0.5042796005706135,0.5157894736842108,0.1509433962264151,2
0.6813186813186813,0.06916996047430832,0.4932248458093165,2.448105047550354,0.4336661911554922,0.2447368421052638,0.0,2
0.3186813186813187,0.22529644268774704,0.23694206736424264,2.0708250707937963,0.10699001426533525,0.1657894736842107,0.39622641509433965,2
0.44322344322344315,0.031620553359683806,0.24041667289539942,2.2348001763232865,0.08131241084165478,0.5263157894736841,0.20754716981132074,2
0.45787545787545786,0.4249011857707511,0.40948682180973434,1.9686611153576439,0.15834522111269614,0.2131578947368422,0.5660377358490566,2
0.380952380952381,0.04940711462450595,0.4859246742201526,2.345309025606368,0.33666191155492153,0.34210526315789513,0.4150943396226414,2
0.6813186813186813,0.6185770750988143,0.533655835559172,2.510859786418164,0.1319543509272468,0.43947368421052646,0.5660377358490566,2
0.6776556776556777,0.035573122529644285,0.2621409977898822,2.3799803599871767,0.0,0.2552631578947371,0.320754716981132,2
0.684981684981685,0.2114624505928854,0.31408370328705865,2.39879234331028,0.3109843081312411,0.44473684210526354,0.2452830188679245,2
0.5311355311355312,0.07707509881422925,0.4779583201382177,2.162327090412945,0.2510699001426534,0.2763157894736845,0.5094339622641509,2
0.27106227106227093,0.616600790513834,0.4874554614618585,2.0779846933599706,0.16904422253922965,0.5315789473684216,0.9056603773584904,2
0.6630036630036631,0.029644268774703553,0.41926930920439975,2.350056894042212,0.17261055634807418,0.2131578947368422,0.16981132075471697,2
0.6923076923076923,0.047430830039525695,0.3862396463639343,2.2602620080185245,0.12268188302425106,0.43157894736842106,0.320754716981132,2
0.3626373626373625,0.17193675889328067,0.4385058892127752,2.184564104544208,0.15477888730385161,0.29736842105263195,0.5660377358490566,2
0.7106227106227105,0.18379446640316208,0.6578845619229213,2.1598570786774096,0.20256776034236804,0.1631578947368424,0.5094339622641509,2
0.5421245421245422,0.26086956521739135,0.4202523695133419,2.1220095731621846,0.2867332382310984,0.16052631578947407,0.660377358490566,2
0.7106227106227105,0.11660079051383401,0.3568529137177954,2.154292805036798,0.24750356633380885,0.2763157894736845,0.5471698113207547,2
0.3663003663003663,0.2154150197628459,0.27333654948507347,2.0997302989396585,0.1440798858773181,0.2763157894736845,0.7358490566037735,2
0.5054945054945055,0.1521739130434783,0.4418349526944975,2.027660848961807,0.12268188302425106,0.2552631578947371,0.6981132075471698,2
0.2893772893772894,0.15612648221343875,0.3317682669106199,2.048941005088229,0.15477888730385161,0.43684210526315814,0.8490566037735847,2
0.7435897435897436,0.4130434782608696,0.29799663907051205,2.3902051773292508,0.008559201141226797,0.331578947368421,0.22641509433962262,2
0.6190476190476191,0.2470355731225297,0.3802057320092953,2.4259966140996374,0.047788873038516394,0.155263157894737,0.07547169811320756,2
0.4981684981684981,0.15415019762845852,0.7796643276538524,2.558596632031908,0.4700427960057062,0.3789473684210529,0.3584905660377359,2
0.3626373626373625,0.2727272727272728,0.7696675351228524,1.9581528908096972,0.24750356633380885,0.20526315789473726,0.01886792452830191,2
0.5384615384615385,0.13241106719367587,0.1901363278079629,2.453187793846856,0.10699001426533525,0.331578947368421,0.3018867924528301,2
0.5494505494505495,0.06521739130434784,0.31726976255999306,2.835521089008726,0.27246790299572043,0.3526315789473684,0.20754716981132074,2
0.5714285714285714,0.48023715415019763,0.27566676595116557,2.7163725324220707,0.09129814550641938,0.331578947368421,0.6037735849056604,2
0.6190476190476191,0.2648221343873518,0.23851451710775817,2.314869922378783,0.30813124108416545,0.2763157894736845,0.2452830188679245,2
0.5494505494505495,0.11857707509881424,0.23617323422476794,2.0087866265565584,0.20256776034236804,0.4131578947368424,0.3018867924528301,2
0.7728937728937728,0.3379446640316206,0.5000984553861456,2.2678983203793264,0.11412268188302424,0.34473684210526345,0.39622641509433965,2
0.42857142857142855,0.19367588932806326,0.22469309868081794,2.1919257443364617,0.09771754636233951,0.20789473684210558,0.4528301886792453,2
0.8424908424908424,0.1956521739130435,0.2761985120988614,2.226561581916829,0.2810271041369472,0.38947368421052664,0.3584905660377359,2
0.7435897435897436,0.35770750988142286,0.41536952757073564,2.1074300492127858,0.02639087018544936,0.3657894736842109,1.0,2
0.6959706959706959,0.1956521739130435,0.2745759343813781,2.200690015452552,0.1654778887303852,0.3210526315789477,0.4528301886792453,2
0.42124542124542125,0.199604743083004,0.39536639489699676,2.09946522364676,0.14978601997146931,0.44473684210526354,0.660377358490566,2
0.641025641025641,0.10869565217391305,0.28495475005862037,2.3017306036849625,0.02425106990014264,0.3131578947368423,0.49056603773584906,2
0.7289377289377288,0.12055335968379452,0.5161395436816928,2.5900137670423584,0.2867332382310984,0.15263157894736867,0.3018867924528301,2
0.5641025641025641,0.5928853754940713,0.34941200783682635,2.6566643074337213,0.20256776034236804,0.11315789473684257,0.20754716981132074,2
0.5531135531135531,0.33399209486166015,0.3449720792802708,2.310251990463921,0.033523537803138354,0.39210526315789496,0.2452830188679245,2
0.45054945054945056,0.383399209486166,0.5895791083508807,2.178676372180045,0.23466476462196864,0.19210526315789478,0.8867924528301885,2
0.380952380952381,0.0,0.44304713812463714,2.2945732540294164,0.11126961483594863,0.10000000000000053,0.5471698113207547,2
0.7032967032967032,0.12845849802371542,0.4713185050764851,2.3069883262777022,0.07631954350927247,0.2763157894736845,0.5660377358490566,2
0.5860805860805862,0.1521739130434783,0.3513201519739908,2.686602326608508,0.09201141226818829,0.0,0.7358490566037735,2
0.7545787545787546,0.14426877470355734,0.2898298000195657,2.114600946935029,0.15477888730385161,0.20789473684210558,0.320754716981132,2
0.6190476190476191,0.17193675889328067,0.5241954044277913,2.2503437734478733,0.047788873038516394,0.3657894736842109,0.39622641509433965,2
0.3113553113553114,0.5316205533596838,0.19088885130072314,1.880267010736274,0.06704707560627673,0.45789473684210513,0.5660377358490566,2
0.6520146520146519,0.5316205533596838,0.24975144391578386,2.170043829434915,0.20399429386590587,0.2552631578947371,0.4528301886792453,2
0.7765567765567767,0.32806324110671936,0.4471275338738133,2.502250826456203,0.24750356633380885,0.1105263157894738,0.3584905660377359,2
0.8864468864468864,0.258893280632411,1.1640542391052728,3.0490207852834086,0.13338088445078458,0.13947368421052664,0.641509433962264,2
0.6776556776556777,0.7292490118577075,0.7496466230418801,2.26773399664622,0.062054208273894434,0.3657894736842109,0.5660377358490566,2
0.6703296703296704,1.0,0.33335485690802313,2.431895224994887,0.07275320970042795,0.5315789473684216,0.320754716981132,2
0.8681318681318682,0.7055335968379447,0.3829259299251728,2.644331439414713,0.07275320970042795,0.2210526315789476,0.1509433962264151,2
0.7362637362637363,0.2806324110671937,0.33198575387966467,2.4013076454034357,0.07132667617689017,0.2736842105263162,0.4528301886792453,2
0.575091575091575,0.15612648221343875,0.405729767509547,2.5308683941562475,0.052781740370898694,0.3684210526315792,0.49056603773584906,2
0.42857142857142855,0.27470355731225293,0.7793986693636877,2.2987251609328587,0.1340941512125535,0.20000000000000018,0.8490566037735847,2
0.5531135531135531,0.17588932806324112,0.47622472802394833,2.35652983290281,0.0456490727532097,0.3526315789473684,0.5094339622641509,2
0.4761904761904761,0.7035573122529645,0.3800067469280146,2.1207869992426938,0.21540656205420824,0.26578947368421035,0.5471698113207547,2
0.0073260073260073555,0.12055335968379452,0.46244740880941093,1.8804310435480818,0.2510699001426534,0.4815789473684209,0.1509433962264151,3
0.054945054945054916,0.44466403162055346,0.47582262109004736,1.8314182290495367,0.17974322396576317,0.4868421052631584,0.20754716981132074,3
0.032967032967033016,0.31027667984189733,0.6078530259522261,1.77521372123567,0.20114122681883026,0.4684210526315793,0.26415094339622647,3
0.0073260073260073555,0.5553359683794467,0.48944590385355846,1.8976659049910802,0.22967189728958629,0.43947368421052646,0.07547169811320756,3
0.08791208791208788,0.09881422924901187,0.3784962351936743,1.8425780584121811,0.2653352353780314,0.38947368421052664,0.8867924528301885,3
0.11355311355311354,0.3399209486166008,0.5109252020905425,1.7685872091777723,0.297432239657632,0.4131578947368424,0.9433962264150944,3
0.0,0.7865612648221344,0.4598916285937803,1.6809940862676913,0.3152639087018545,0.3210526315789477,0.7547169811320755,3
0.1538461538461538,0.9426877470355732,0.6917569096553464,1.813896719104691,0.16904422253922965,0.3947368421052633,0.9433962264150944,3
0.20146520146520147,0.5632411067193676,0.4273303951567027,1.7413506001067474,0.21540656205420824,0.6473684210526316,0.8490566037735847,3
0.32234432234432225,0.43873517786561267,0.6409254579206815,1.888851279809741,0.2225392296718973,0.47631578947368425,0.7547169811320755,3
0.380952380952381,0.40909090909090917,0.5457111875525023,1.714275074639575,0.22967189728958629,0.5,0.7547169811320755,3
0.4395604395604396,0.3596837944664032,0.4744066368392005,1.6682529817067693,0.35805991440798857,0.6131578947368421,0.4528301886792453,3
0.2893772893772894,0.48023715415019763,0.631628002307125,1.7274505478597035,0.17261055634807418,0.655263157894737,0.6981132075471698,3
0.28571428571428564,0.8320158102766799,0.4072381627878148,1.9005212291067648,0.1940085592011412,0.6815789473684211,0.641509433962264,3
0.2673992673992674,0.6205533596837945,0.6213816198009623,1.775668436490463,0.4115549215406562,0.3210526315789477,0.3018867924528301,3
0.15018315018315015,0.5592885375494071,0.36530000624530407,1.7522108653016208,0.3937232524964337,0.560526315789474,0.5660377358490566,3
0.02197802197802201,0.8498023715415021,0.3832473505987576,1.5628032391677689,0.09771754636233951,0.7500000000000004,0.5094339622641509,3
0.21611721611721618,0.7648221343873519,0.6409003623827362,1.73630517278432,0.24750356633380885,0.48421052631578965,0.641509433962264,3
0.12820512820512825,0.4940711462450593,0.7369170765609916,1.8305978823594709,0.2653352353780314,0.6026315789473689,0.6037735849056604,3
0.02197802197802201,0.624505928853755,0.8511121159163587,1.8911249021911472,0.1940085592011412,0.5394736842105265,0.39622641509433965,3
0.010989010989011005,0.4703557312252965,0.8721644259478181,1.9491863646085354,0.15834522111269614,0.6499999999999999,0.16981132075471697,3
0.07326007326007328,0.3814229249011858,1.0299379637102037,1.8914587147838322,0.1440798858773181,0.4631578947368422,0.20754716981132074,3
0.02197802197802201,0.22924901185770755,0.8350874841393958,2.0203113434505644,0.1048502139800285,0.5473684210526315,0.2452830188679245,3
0.08791208791208788,0.5059288537549407,0.8630595914118565,1.915205081884259,0.2831669044222539,0.5789473684210531,0.9056603773584904,3
0.10256410256410259,0.10869565217391305,0.6018957775493476,1.7682270614824696,0.25820256776034234,0.4078947368421053,0.7547169811320755,3
0.07692307692307693,0.8794466403162058,0.6920509761185438,1.8276206076996244,0.318830242510699,0.5631578947368423,0.9056603773584904,3
0.13553113553113555,0.6679841897233202,0.7373335690084946,1.8706030002225325,0.1440798858773181,0.7394736842105263,0.660377358490566,3
0.1684981684981685,0.45256916996047425,0.8058788474394095,1.8023917230498907,0.4293865905848788,0.37368421052631584,0.9433962264150944,3
0.2527472527472527,0.1857707509881423,1.4318155172338736,2.2187437105368972,0.27246790299572043,0.8710526315789475,0.7547169811320755,3
0.18681318681318687,0.18379446640316208,1.181878955425102,2.1011964458275054,0.24393723252496433,0.6447368421052633,0.7358490566037735,3
0.11355311355311354,0.6106719367588933,0.636252634814422,1.9109504252234633,0.17261055634807418,0.3500000000000001,0.6981132075471698,3
0.20146520146520147,0.4980237154150198,0.5400212611524751,1.8143729831910673,0.2867332382310984,0.7000000000000002,0.6981132075471698,3
0.30769230769230765,0.5,0.6001002889911242,1.7893187421335723,0.20827389443651925,0.47894736842105257,0.8867924528301885,3
0.1758241758241758,0.5355731225296444,0.41507514441377336,1.7346457178837988,0.2831669044222539,0.5078947368421058,0.5094339622641509,3
0.15018315018315015,0.39920948616600793,0.8299573168768823,1.7448566386796864,0.2403708987161198,0.7236842105263159,0.5283018867924527,3
0.1758241758241758,0.7154150197628459,0.574056322856261,1.7284810061279376,0.17261055634807418,0.7105263157894739,0.7358490566037735,3
0.10622710622710624,0.5849802371541503,1.051851222724328,1.9191262772925077,0.297432239657632,0.6368421052631579,0.5660377358490566,3
0.1758241758241758,0.5197628458498025,0.8746027364608044,1.7464456391589671,0.29029957203994294,0.4710526315789476,0.5094339622641509,3
0.19413919413919417,0.36363636363636365,0.8974860377841778,1.8809171674603584,0.33666191155492153,0.6710526315789473,0.49056603773584906,3
0.23809523809523808,0.7628458498023716,0.8993053602517311,1.893440832758552,0.2510699001426534,0.6236842105263158,0.26415094339622647,3
0.20512820512820512,0.45256916996047425,0.43438419100281167,1.6416286498957038,0.1654778887303852,0.3078947368421052,0.5094339622641509,3
0.1318681318681318,0.32608695652173925,0.7117518105113869,1.6427146000693273,0.1369472182596291,0.45789473684210513,0.660377358490566,3
0.1611721611721612,0.34980237154150196,0.8310779156123668,1.793912605254263,0.27246790299572043,0.823684210526316,0.5849056603773585,3
0.17216117216117216,0.9703557312252966,0.6445387684400421,1.7599103977789803,0.3295292439372326,0.7052631578947373,0.7358490566037735,3
0.10622710622710624,0.6264822134387352,0.7041940921726344,1.8560604852661715,0.33666191155492153,0.6236842105263158,0.5660377358490566,3
0.10622710622710624,0.699604743083004,0.8875300197277172,1.7951368365890048,0.3972895863052782,0.5894736842105264,0.5660377358490566,3
0.12820512820512825,0.36561264822134387,0.7864211463583832,1.8168767168123905,0.40085592011412274,0.5631578947368423,0.7547169811320755,3
0.12087912087912095,0.6640316205533596,0.922551148979587,1.8698959138564166,0.20114122681883026,0.8157894736842106,0.8113207547169812,3
