C0,C1,C2,C3,C4,C5,class
1.2440963241699023,0.6485677030275866,0.5094339622641509,0.14171948642938392,0.30444984688119814,0.48913043478260876,1
1.8001989771822209,0.4721079010635264,0.3584905660377359,0.041288111325833765,0.1617525681234363,0.4130434782608695,1
1.2731660643921319,0.7035165641171917,0.07547169811320756,0.541699434330115,0.3170604553493524,0.5000000000000001,1
1.3719346084671507,0.4542398435271586,0.20754716981132074,0.5964606070834737,0.44244800661369516,0.608695652173913,1
1.0059423035560269,1.0171142170245713,0.22641509433962262,0.686803810523947,0.2491661873999291,0.34782608695652184,1
1.3600563871015228,0.5306222240332507,0.26415094339622647,0.8483563858451589,0.16733904823984214,0.3369565217391305,1
1.0326340857786869,0.5410944949268571,0.2452830188679245,0.7561744509606914,0.14737804399926763,0.2717391304347826,1
1.130884768251699,0.6959985330671122,0.28301886792452835,0.8098338521546713,0.24414824624944148,0.28260869565217395,1
1.0338974969191088,1.0011613218695246,0.641509433962264,0.6026396063669281,0.30527762979122647,0.5869565217391305,1
1.2642774213621666,0.48706246689213983,0.39622641509433965,0.5277579614565425,0.20572229744536774,0.2500000000000001,1
0.9716043997068285,0.5235727965445581,0.26415094339622647,0.41336064465442945,0.03427274614748699,0.26086956521739124,1
1.2644132076823247,0.6828572592803879,0.4528301886792453,0.5748847703401322,0.3677494285989101,0.4021739130434784,1
1.1400358552887657,0.46412126645205987,0.2452830188679245,0.6202093412844265,0.19761653266239942,0.28260869565217395,1
1.3434135211370757,0.7635996903141682,0.3018867924528301,0.25950953124475656,0.24484296490617558,0.3369565217391305,1
1.444779916651461,0.6199625117150892,0.16981132075471697,0.2679589660683606,0.08067963749947149,0.39130434782608703,1
1.0795129751747359,0.5556212053298563,0.5471698113207547,0.43375437806909,0.17027831034908986,0.3695652173913043,1
1.2881743326131037,0.6148893688113768,0.6981132075471698,0.38114888823529025,0.23335116466428746,0.6739130434782609,1
1.056450723045485,0.6424758567295547,0.3018867924528301,0.42347954422680495,0.0980242157642865,0.4347826086956522,1
1.2202877858025531,0.7217717289434008,0.2452830188679245,0.5957162037411723,0.2765787806160296,0.32608695652173914,1
0.9544072294639016,0.4304429322358502,0.39622641509433965,0.3853840758367434,0.2860213248156741,0.4347826086956522,1
0.9241240171146865,0.5612851962022737,0.3018867924528301,0.32256771833214015,0.14610729337682388,0.30434782608695665,1
0.9522696872904663,0.4027749480461269,0.28301886792452835,0.40929687042494645,0.15772288709047577,0.30434782608695665,1
1.4302461061175653,0.7763131086752781,0.1320754716981132,0.5542219785483662,0.45730584400870766,0.6304347826086957,1
1.2839560464374526,0.48035939855751597,0.39622641509433965,0.49737509137769587,0.49599072488563395,0.5108695652173912,1
1.0913058215443305,1.0353286337150076,0.26415094339622647,0.47337989236677924,0.1541367822532736,0.21739130434782616,1
1.5144944227896728,0.45407685098406747,0.07547169811320756,0.57325616647289,0.3758796326644401,0.3369565217391305,1
0.9642916171402931,0.9959863086263805,0.3584905660377359,0.4808614802956458,0.38508297761165516,0.35869565217391297,1
1.177673212869829,0.5334542194694594,0.28301886792452835,0.5913640757183058,0.40137864916048716,0.4021739130434784,1
1.3415613087052103,1.08000896458987,0.320754716981132,0.47182323095741446,0.25573999350701837,0.44565217391304357,1
1.5376558464330714,0.8415916221832851,0.26415094339622647,0.5225752258040743,0.396064070718932,0.34782608695652184,1
1.3819267458180984,0.46412126645205987,0.1509433962264151,0.44396711455719884,0.3880358193685785,0.3369565217391305,1
1.2223277148831695,0.6756448392486044,0.3584905660377359,0.20297419184611576,0.25766031657873395,0.35869565217391297,1
1.4897532290943858,0.5461676378305692,0.3584905660377359,0.17243583163737664,0.1917854034916071,0.4130434782608695,1
1.2413616350072996,0.28843567906768264,0.07547169811320756,0.3322217331198828,0.1983178051568119,0.23913043478260876,1
1.3825966452770333,0.5200480828002119,0.16981132075471697,0.497630266266875,0.025818904024179523,0.26086956521739124,1
1.5617313722721267,0.37486247504176695,0.3584905660377359,0.3674706012208256,0.5611913162848345,0.44565217391304357,1
1.3663090167629806,0.5643005582494602,0.49056603773584906,0.2992118324164311,0.18991470165973068,0.48913043478260876,1
1.2297518757317754,0.4827635385681105,0.1509433962264151,0.42887680773211595,0.18506284910078935,0.5217391304347826,1
1.226312674001721,0.7059614522635589,0.1320754716981132,0.3623530061041286,0.28889686640475293,0.5000000000000001,1
1.3442370690712007,0.48353775314779357,0.2452830188679245,0.38195276521574345,0.4305834210174841,0.5217391304347826,1
1.3026021037892501,0.5626706328185487,0.339622641509434,0.33557298339047936,0.24375735898884043,0.34782608695652184,1
1.4442659269215603,0.450796626054358,0.11320754716981132,0.2526694130969324,0.37302583771428094,0.4130434782608695,1
0.09219346901835587,0.03952569169960474,0.28301886792452835,0.3710803881801711,0.2498578393850568,0.19565217391304357,2
0.2927722188701363,0.3494967605232061,0.9433962264150944,0.38855368686748115,0.21511459894386978,0.3369565217391305,2
0.3139245094215697,0.44211727313475424,0.7547169811320755,0.1327324889130417,0.29368878524486913,0.32608695652173914,2
0.5926167725490278,0.4822338128030642,0.3584905660377359,0.286517159267294,0.2337369067687004,0.26086956521739124,2
0.8294126009018351,0.5100647895358787,0.11320754716981132,0.4907015668601803,0.8038941341542789,0.18478260869565222,2
0.38843062707923887,0.5733058962552463,0.6037735849056604,0.6223465656324445,0.2815532120849545,0.3695652173913043,2
0.7107594697558416,0.47948331363840113,0.4528301886792453,0.3318377481561733,0.3273023182321889,0.30434782608695665,2
0.9798970741237144,0.2801638075058066,0.2452830188679245,0.5118844630610395,0.5829106160517714,0.08695652173913049,2
0.660679824057294,0.5488977629273462,0.26415094339622647,0.7072245460066549,0.2751431459957345,0.08695652173913049,2
0.42778350377198965,0.36942259891609963,0.7924528301886793,0.20132100234157418,0.345902634295861,0.4347826086956522,2
0.4662331397967864,0.4085204351900902,0.01886792452830191,0.617742850826199,0.10948039751402917,0.8804347826086957,2
0.27582810092995036,0.6770913980685384,0.4528301886792453,0.18415772522675475,-0.09553060974329723,0.35869565217391297,2
0.963625267073597,0.8944419542805917,0.1509433962264151,0.74055198091442,0.616560436434695,0.17391304347826086,2
0.5882424543502781,0.872539831302718,0.26415094339622647,0.417232468148581,0.22249719174092003,0.18478260869565222,2
1.2581353284178376,1.183794466403162,0.1509433962264151,0.7257504814806772,0.4502481918650292,0.7500000000000001,2
0.8305904080073147,0.6052524347011126,0.0,0.641016453907149,0.5396175667401168,0.3369565217391305,2
0.3688624687255949,0.5036469581516646,0.39622641509433965,0.48819434148129265,0.1552938565750365,0.2934782608695653,2
0.5426347893570034,0.30997106882360137,0.20754716981132074,0.36956882599985286,0.2849613176568392,0.17391304347826086,2
0.375348717007726,0.8063444847398232,0.5660377358490566,0.43295853673301127,0.15818437372539218,0.4565217391304349,2
0.5923283081310213,0.2659019599853307,0.4150943396226414,0.31906985894771056,0.11722960002258329,0.717391304347826,2
0.7890490886632662,1.2577523328307731,0.5660377358490566,0.6329465778518231,0.550308997593054,0.3369565217391305,2
0.5925662776458858,0.4685628132512938,0.320754716981132,0.6510839154857477,0.496551724137931,0.17391304347826086,2
0.8511968289123115,0.6341428629640194,0.2452830188679245,0.5855609916100305,0.21393184694811918,0.17391304347826086,2
0.49582673243191167,0.7677967482987653,0.5094339622641509,0.6481758465376102,0.19361339114080525,0.08695652173913049,2
0.4212685088524911,1.2300028523695041,0.9056603773584904,0.11140716058984401,0.1351266223109436,0.16304347826086962,2
0.6928412803795156,0.4110875677437757,0.16981132075471697,0.6308117283889694,0.3067779427846711,0.26086956521739124,2
0.616243339859277,0.42887412900859784,0.320754716981132,0.6429633416700059,0.338924623024101,0.3152173913043478,2
0.43156012943166705,0.8008027382747239,0.5660377358490566,0.5633928237150089,0.18459225360285225,0.21739130434782616,2
0.5346204088847927,0.9776088993928529,0.5094339622641509,0.6922465654817009,0.188308399948101,0.19565217391304357,2
0.5478694555794934,0.8278798744957421,0.660377358490566,0.5213054294965558,0.15317946779587618,0.15217391304347827,2
0.5524681792692855,0.7867038832973392,0.5471698113207547,0.699777551650194,0.25472892528870095,0.0,2
0.3741556682948967,0.6226315146082068,0.7358490566037735,0.43963150091989855,0.12870460671767786,0.11956521739130443,2
0.3314020903113019,0.7398027790228598,0.6981132075471698,0.4549645971057862,0.08554617914452055,0.17391304347826086,2
0.3607588557450179,0.6767450389144696,0.8490566037735847,0.29021140545170154,0.049421706564006865,0.10869565217391308,2
0.6612439810897379,0.7944867772299418,0.22641509433962262,0.7189759480086407,0.5010952935068922,0.19565217391304357,2
0.6463730124799233,0.6284788720916018,0.07547169811320756,0.5929496309031965,0.6723854169469194,0.30434782608695665,2
0.9043501624018622,0.587139888350108,0.3584905660377359,0.45548841913131466,0.23175776291793154,1.0,2
0.2771157128329038,0.8345829428303656,0.01886792452830191,0.3412703786244291,0.1569723729218563,0.6956521739130436,2
0.6579682136182264,0.41076158265759344,0.3018867924528301,0.5584788310867984,0.47381998867723174,0.16304347826086962,2
0.9284742282392641,0.47243388614970866,0.20754716981132074,0.45256712929606774,0.7031152101435421,0.19565217391304357,2
0.8050154976717773,0.8616804531192698,0.6037735849056604,0.7185181590367835,0.5864796037669217,0.19565217391304357,2
0.7311255237531692,0.6204922374801354,0.2452830188679245,0.5714232252987417,0.23074858646989502,0.2934782608695653,2
0.41415629106653784,0.525793569944175,0.3018867924528301,0.5082052647370593,0.03363936367053738,0.19565217391304357,2
0.7038174994855654,0.8740271382584248,0.39622641509433965,0.7281838752828513,0.4667509480070261,0.30434782608695665,2
0.45088535607938485,0.6524387759260013,0.4528301886792453,0.4147354307269881,0.46496678214060244,0.17391304347826086,2
0.7298627947784194,0.7059614522635589,0.3584905660377359,0.7873264810753583,0.22425464421875554,0.16304347826086962,2
0.4675333665708045,0.9453363758608044,1.0,0.6992705411467761,0.22349209750831955,0.21739130434782616,2
0.5960407127332013,0.628641864634693,0.4528301886792453,0.6378963291663129,0.12061211042931472,0.10869565217391308,2
0.4525564842364652,0.8130068049386742,0.660377358490566,0.3445928255924663,0.047493047139338176,0.15217391304347827,2
0.5632791295651592,0.5416853428955626,0.49056603773584906,0.6030833022435321,0.4599779753664938,0.23913043478260876,2
0.9531455559222696,0.6050894421580214,0.3018867924528301,0.7110959829344954,0.4134743029812691,0.26086956521739124,2
0.8558517778570502,1.0516482620920093,0.20754716981132074,0.5484612851372326,0.6295037435678282,0.4021739130434784,2
0.5980997010184615,0.8700745690884644,0.2452830188679245,0.5290251751721124,0.5200966356812787,0.19565217391304357,2
0.5351804708567773,0.8679352919603929,0.8867924528301885,0.4846038778891493,0.1221910752880796,0.35869565217391297,2
0.47053863973109084,0.5360824742268042,0.5471698113207547,0.45319422329734965,0.45113579124066094,0.19565217391304357,2
0.6395012533682937,0.7418605598793856,0.5660377358490566,0.6651028825674056,0.493776047820111,0.15217391304347827,2
0.429183951779685,0.7140295831465711,0.7358490566037735,0.9762369732255297,0.45123068379581294,0.16304347826086962,2
0.5323256438325217,0.6700419705798462,0.320754716981132,0.7426939871995557,0.23955076873074502,0.17391304347826086,2
0.5654722592854309,0.7853388207489508,0.39622641509433965,0.5947032684099327,0.3206612790158849,0.4130434782608695,2
0.29930892251783814,0.8099710688236014,0.5660377358490566,0.22852793574906033,0.1854372833756816,0.10869565217391308,2
0.5506412640268812,0.9646102440813333,0.4528301886792453,0.6520146520146519,0.2176051690091243,0.18478260869565222,2
0.8846370253425185,0.8125993235809462,0.3584905660377359,0.7579785477082047,0.4925444800587545,0.28260869565217395,2
0.9015068928106871,1.181573693003545,0.641509433962264,0.830276597242647,0.6641661639195399,0.532608695652174,2
0.6020611413746755,1.5488366407236869,0.5660377358490566,0.6526871128990762,0.3795343567850803,0.34782608695652184,2
0.7830341794696485,1.5618556701030928,0.320754716981132,0.6104590039025103,0.5173853930587885,0.17391304347826086,2
0.9431842477352506,1.2416160710647488,0.1509433962264151,0.839462926152346,0.5970316419128278,0.13043478260869568,2
0.7385792906228555,0.8167148852939979,0.4528301886792453,0.7017029315215053,0.5103911391182281,0.16304347826086962,2
0.7599789971486417,0.7179821523165315,0.49056603773584906,0.491473827651302,0.5731195527110002,0.17391304347826086,2
0.5383034580621611,1.197383969683387,0.8490566037735847,0.39921989273525105,0.3153533592324602,0.23913043478260876,2
0.6114473745143774,0.892384173424066,0.5094339622641509,0.5278396174210797,0.3986055435249108,0.19565217391304357,2
0.5186626561400806,1.291186178232346,0.5471698113207547,0.4462551429768961,0.2533338092514787,0.10869565217391308,2
0.30112926049842365,0.5019966586528667,0.1509433962264151,-0.0993614628786021,0.056763837692997865,0.5652173913043478,3
0.2746327935893624,0.9292001140947803,0.20754716981132074,-0.08863803315708207,0.018004836237569682,0.3695652173913043,3
0.23410925939152094,1.0009983293264333,0.26415094339622647,-0.13723460616449906,0.018132099729501208,0.30434782608695665,3
0.28772782553872267,1.1171916384825393,0.07547169811320756,-0.028764756032568894,0.1330192708049779,0.39130434782608703,3
0.10761543469984648,0.4544843323417954,0.8867924528301885,-0.032237105353233514,0.21322872948112986,0.16304347826086962,3
0.1441858508651645,0.7471374434619616,0.9433962264150944,-0.09161573861142763,0.06353900729343392,0.26086956521739124,3
0.0538564109353745,1.3226437390489387,0.7547169811320755,-0.030290816394771908,0.0033545321814975946,0.2065217391304348,3
0.11072799200301345,1.6849557882726867,0.9433962264150944,0.028554255157452496,0.1882993262788374,0.28260869565217395,3
0.06874679000103068,1.0220039933173055,0.8490566037735847,-0.04267886176454522,0.10217369013028325,0.19565217391304357,3
0.13397826514218164,1.1294568273501486,0.7547169811320755,0.17441006691051592,0.33301947322463543,0.3369565217391305,3
0.07992254868052058,0.9451733833177134,0.7547169811320755,0.2393141556964083,0.056654734439719745,0.28260869565217395,3
0.0876604350464537,0.84421987694063,0.4528301886792453,0.21355002102262755,2.1219741694974916e-05,0.2065217391304348,3
0.08652333993341942,1.145185607758445,0.6981132075471698,0.11773412429735405,0.09784546903959962,0.2934782608695653,3
0.22201312420860225,1.3165518927509068,0.641509433962264,0.1042700608175729,0.24095561128887844,0.23913043478260876,3
0.19833809463925037,1.0277698545291554,0.3018867924528301,0.07756183251512849,-0.09519602785060047,0.4565217391304349,3
0.10743712374047801,1.0953710117762112,0.5660377358490566,0.020095131501634,0.0056280116387178265,0.34782608695652184,3
0.0,1.3343384540157288,0.5094339622641509,-0.11588232759006155,0.0,0.10869565217391308,3
0.1398209581237813,1.3266778044904446,0.641509433962264,-0.047058641615853825,0.11120344002259475,0.17391304347826086,3
0.19515867083845903,1.055926816348152,0.6037735849056604,-0.2389270794471084,0.1864258841226624,0.23913043478260876,3
0.33148689539437054,1.186361598956848,0.39622641509433965,-0.3517870220313189,0.050205644280521114,0.46739130434782605,3
0.38611069043185875,1.1610773807098327,0.16981132075471697,-0.3949836852567227,0.06521996568441442,0.5760869565217391,3
0.3169123324514534,0.9690517908805674,0.20754716981132074,-0.3029569197343583,0.09773620400627972,0.4565217391304349,3
0.32372905517605954,0.9972902489711097,0.2452830188679245,-0.24983803694060552,0.36768847129410015,0.5000000000000001,3
0.23001476739172094,0.9131453486003015,0.9056603773584904,-0.3685276462355683,0.13495572511274082,0.30434782608695665,3
0.1035248130755039,0.5932317346481399,0.7547169811320755,-0.11739278624495075,0.036697728171011246,0.35869565217391297,3
0.14308139425006206,1.4670755062955874,0.9056603773584904,-0.24117464177640224,0.09652551500501477,0.2500000000000001,3
0.2152039191021329,1.1267470763212581,0.660377358490566,-0.35219340192171156,0.20584430914600715,0.2065217391304348,3
0.13055125773795856,1.2979299947027423,0.9433962264150944,-0.029822291354534958,0.08450304431793385,0.2934782608695653,3
0.49944028948983943,0.9280387922252558,0.7547169811320755,-0.6183053788316948,0.4742269454061645,0.30434782608695665,3
0.35312039237826054,0.7971965282588322,0.7358490566037735,-0.3891590603576413,0.4252924181203728,0.2065217391304348,3
0.22649507912909936,1.1467544109856975,0.6981132075471698,-0.07667726187350768,0.36397227761393525,0.19565217391304357,3
0.1167260343539052,0.9825597978892466,0.6981132075471698,-0.07327882583855283,0.13534378619991336,0.4021739130434784,3
0.12469267470939621,1.0876288659793816,0.8867924528301885,0.1319692970941399,0.11100168038131966,0.39130434782608703,3
0.15848498973223052,0.9427896173750052,0.5094339622641509,0.0024812622261874695,0.0011136325252418626,0.39130434782608703,3
0.15639353389560354,0.9868383521453895,0.5283018867924527,-0.3623235859404354,0.00062458059629319,0.21739130434782616,3
0.06104001224764877,1.328817081618516,0.7358490566037735,-0.1479139236908234,0.009575206428662775,0.19565217391304357,3
0.26721880713855106,1.224155494886109,0.5660377358490566,-0.4045506915095562,0.09166832001318467,0.44565217391304357,3
0.14068730572265054,0.9785257324477405,0.5094339622641509,-0.18510181663136593,0.014536358147265088,0.19565217391304357,3
0.2468308872113812,1.0801312089971886,0.49056603773584906,-0.228417838373829,0.015949423258121057,0.3804347826086957,3
0.2917169889700022,1.505113891039485,0.26415094339622647,-0.14611977896960832,0.2044182014141383,0.4565217391304349,3
0.057276628130009125,0.8855588606821237,0.5094339622641509,0.09426508315946074,0.0040478053782135185,0.28260869565217395,3
0.06602862852896699,0.7848498431196773,0.660377358490566,-0.20491106383871205,0.06839748871564784,0.17391304347826086,3
0.1832883085152726,0.8343384540157288,0.5849056603773585,-0.430587314308349,0.09419050243007968,0.2282608695652174,3
0.1421208817724498,1.480665009575812,0.7358490566037735,-0.21416898770949455,0.06246658110051356,0.2717391304347826,3
0.2009507835496151,1.265657471170694,0.5660377358490566,-0.21412945924801502,0.10549540761932286,0.34782608695652184,3
0.17755351075927156,1.1841408255572308,0.5660377358490566,-0.34241668755769705,0.09162227265675899,0.5434782608695653,3
0.17974984222968732,0.8501487306955707,0.7547169811320755,-0.2571640113673526,0.04480324593974233,0.5434782608695653,3
0.2074253865405261,1.3805264659141845,0.8113207547169812,-0.4304052333511647,0.26232385076319775,0.28260869565217395,3
