C0,C1,C2,C3,C4,class
1.3955460858379916,0.6148893688113768,0.6981132075471698,0.38114888823529025,0.2965299684542587,1
1.1266686871715388,0.6424758567295547,0.3018867924528301,0.42347954422680495,0.35646687697160884,1
1.2510453794017935,0.7217717289434008,0.2452830188679245,0.5957162037411723,0.4574132492113565,1
1.0206265292117818,0.4304429322358502,0.39622641509433965,0.3853840758367434,0.2996845425867508,1
0.9671201058619608,0.5612851962022737,0.3018867924528301,0.3195034547513439,0.3249211356466877,1
1.0037399818931254,0.4027749480461269,0.28301886792452835,0.40929687042494645,0.30283911671924296,1
1.4589025022319433,0.7763131086752781,0.1320754716981132,0.5542219785483662,0.526813880126183,1
1.307076759144119,0.48035939855751597,0.39622641509433965,0.49737509137769587,0.6088328075709779,1
1.1531261667963655,1.0353286337150076,0.26415094339622647,0.47337989236677924,0.33753943217665616,1
1.5356032445814485,0.45407685098406747,0.07547169811320756,0.57325616647289,0.4069400630914827,1
1.0398608797271287,0.9959863086263805,0.3584905660377359,0.4808614802956458,0.3943217665615142,1
1.1841557405936363,0.5334542194694594,0.28301886792452835,0.5913640757183058,0.5110410094637223,1
1.4435190620673821,1.08000896458987,0.320754716981132,0.47182323095741446,0.26498422712933756,1
1.5862479885066847,0.8415916221832851,0.26415094339622647,0.5225752258040743,0.5615141955835962,1
1.394261488197519,0.46412126645205987,0.1509433962264151,0.44396711455719884,0.5457413249211357,1
1.2769096722305964,0.6756448392486044,0.3584905660377359,0.20297419184611576,0.6214511041009463,1
1.5735914700372102,0.5461676378305692,0.3584905660377359,0.17243583163737664,0.526813880126183,1
1.2220628976063546,0.28843567906768264,0.07547169811320756,0.3322217331198828,0.7886435331230284,1
1.4247384759955621,0.5200480828002119,0.16981132075471697,0.497630266266875,0.5930599369085173,1
1.6157395799351109,0.37486247504176695,0.3584905660377359,0.3674706012208256,0.4605678233438486,1
1.446437544173261,0.5643005582494602,0.49056603773584906,0.2992118324164311,0.4006309148264984,1
1.3223737794459927,0.4827635385681105,0.1509433962264151,0.42887680773211595,0.3817034700315458,1
1.2710131568921474,0.7059614522635589,0.1320754716981132,0.3623530061041286,0.6435331230283912,1
1.4119968447471425,0.48353775314779357,0.2452830188679245,0.38195276521574345,0.5110410094637223,1
1.360170249109673,0.5626706328185487,0.339622641509434,0.33557298339047936,0.3943217665615142,1
1.5173070452429125,0.450796626054358,0.11320754716981132,0.2526694130969324,0.5141955835962145,1
0.09741708906163844,0.03952569169960474,0.28301886792452835,0.3873420240201734,0.0031545741324921217,2
0.3320855913388211,0.3494967605232061,0.9433962264150944,0.36782587530823524,0.0,2
0.3623277776223072,0.44211727313475424,0.7547169811320755,-0.04437675147438039,0.06624605678233439,2
0.6472480293957347,0.4822338128030642,0.3584905660377359,0.286517159267294,0.10094637223974764,2
0.7941038347628835,0.5100647895358787,0.11320754716981132,0.4907015668601803,0.4605678233438486,2
0.4460186632855284,0.5733058962552463,0.6037735849056604,0.5894729459398915,0.19558359621451105,2
0.7128005066463429,0.47948331363840113,0.4528301886792453,0.27739715526674386,0.526813880126183,2
0.9606634847330461,0.2801638075058066,0.2452830188679245,0.5118844630610395,0.5899053627760251,2
0.6690183838340846,0.5488977629273462,0.26415094339622647,0.7072245460066549,0.1987381703470032,2
0.4730468082903469,0.36942259891609963,0.7924528301886793,0.1437274352197111,0.0031545741324921217,2
0.48285999312373057,0.4085204351900902,0.01886792452830191,0.617742850826199,0.6593059936908517,2
0.3006917436129319,0.6770913980685384,0.4528301886792453,0.15548544561584438,0.3312302839116719,2
0.9904575824460073,0.8944419542805917,0.1509433962264151,0.5588650840806401,0.4605678233438486,2
0.6378363853137144,0.872539831302718,0.26415094339622647,0.417232468148581,0.19558359621451105,2
1.2893227139616397,1.183794466403162,0.1509433962264151,0.7257504814806772,0.48895899053627756,2
0.8190148420172964,0.6052524347011126,0.0,0.641016453907149,0.3911671924290221,2
0.36855698537963594,0.5036469581516646,0.39622641509433965,0.428872315842539,0.2334384858044164,2
0.5778474830497898,0.30997106882360137,0.20754716981132074,0.2941305745329456,0.3312302839116719,2
0.3867302806925649,0.8063444847398232,0.5660377358490566,0.43295853673301127,0.17034700315457413,2
0.606984125010965,0.2659019599853307,0.4150943396226414,0.31906985894771056,0.7413249211356466,2
0.8577842052762205,1.2577523328307731,0.5660377358490566,0.6329465778518231,0.48580441640378547,2
0.5963681443424428,0.4685628132512938,0.320754716981132,0.6517041019706357,0.3217665615141956,2
0.8580938092468665,0.6341428629640194,0.2452830188679245,0.5855609916100305,0.42902208201892744,2
0.4758021940373954,0.7677967482987653,0.5094339622641509,0.6064188232184817,0.3123028391167192,2
0.4528465980997032,1.2300028523695041,0.9056603773584904,0.11140716058984401,0.3817034700315458,2
0.6261352522999623,0.4110875677437757,0.16981132075471697,0.6308117283889694,0.61198738170347,2
0.6500093391774708,0.42887412900859784,0.320754716981132,0.6429633416700059,0.3312302839116719,2
0.44753657448622663,0.8008027382747239,0.5660377358490566,0.5726915263651262,0.3627760252365931,2
0.5013253979354455,0.9776088993928529,0.5094339622641509,0.6922465654817009,0.29337539432176657,2
0.5144653540588686,0.8278798744957421,0.660377358490566,0.5213054294965558,0.2965299684542587,2
0.5322465099726558,0.7867038832973392,0.5471698113207547,0.699777551650194,0.305993690851735,2
0.3862784554516361,0.6226315146082068,0.7358490566037735,0.3884689797372551,0.3880126182965299,2
0.3395957520435159,0.7398027790228598,0.6981132075471698,0.4549645971057862,0.3848580441640378,2
0.39252340629917765,0.6767450389144696,0.8490566037735847,0.22340369498174417,0.3817034700315458,2
0.6783909299505478,0.7944867772299418,0.22641509433962262,0.7189759480086407,0.49842271293375395,2
0.6196227564364848,0.6284788720916018,0.07547169811320756,0.5929496309031965,0.2965299684542587,2
0.8974351810024256,0.587139888350108,0.3584905660377359,0.45548841913131466,0.9053627760252364,2
0.2827641069949954,0.8345829428303656,0.01886792452830191,0.3412703786244291,0.3627760252365931,2
0.6537702178270479,0.41076158265759344,0.3018867924528301,0.49262895358638137,0.42902208201892744,2
0.8842159776379034,0.47243388614970866,0.20754716981132074,0.5183292671249311,0.48580441640378547,2
0.7664733690892203,0.8616804531192698,0.6037735849056604,0.6774364048722155,0.7570977917981072,2
0.711374842510846,0.6204922374801354,0.2452830188679245,0.5714232252987417,0.3123028391167192,2
0.42937412420339194,0.525793569944175,0.3018867924528301,0.5082052647370593,0.2965299684542587,2
0.7321303745007671,0.8740271382584248,0.39622641509433965,0.7281838752828513,0.28391167192429023,2
0.4366044143348321,0.6524387759260013,0.4528301886792453,0.4147354307269881,0.31861198738170343,2
0.7283722046481066,0.7059614522635589,0.3584905660377359,0.7873264810753583,0.33753943217665616,2
0.5943413820041278,0.9453363758608044,1.0,0.6992705411467761,0.31861198738170343,2
0.6186347222717016,0.628641864634693,0.4528301886792453,0.6378963291663129,0.3848580441640378,2
0.5047558808004836,0.8130068049386742,0.660377358490566,0.3445928255924663,0.3848580441640378,2
0.5853909005826611,0.5416853428955626,0.49056603773584906,0.6030833022435321,0.526813880126183,2
0.8300986053722593,0.6050894421580214,0.3018867924528301,0.7110959829344954,0.6561514195583596,2
0.7321596756639238,1.0516482620920093,0.20754716981132074,0.5484612851372326,0.9999999999999999,2
0.6382440192916641,0.8700745690884644,0.2452830188679245,0.5290251751721124,0.2555205047318612,2
0.5826856603159497,0.8679352919603929,0.8867924528301885,0.42646094086887,0.2018927444794953,2
0.45214452377403563,0.5360824742268042,0.5471698113207547,0.4525946637636748,0.3249211356466877,2
0.6685922498452663,0.7418605598793856,0.5660377358490566,0.6651028825674056,0.1987381703470032,2
0.5215166237948794,0.7140295831465711,0.7358490566037735,0.9630700359273512,0.5047318611987381,2
0.5042461366060297,0.6700419705798462,0.320754716981132,0.7426939871995557,0.35331230283911674,2
0.630083368218554,0.7853388207489508,0.39622641509433965,0.5947032684099327,0.3785488958990536,2
0.33292085778787084,0.8099710688236014,0.5660377358490566,0.22852793574906033,0.13249211356466878,2
0.5101063059595927,0.9646102440813333,0.4528301886792453,0.6520146520146519,0.4605678233438486,2
0.8478869366085859,0.8125993235809462,0.3584905660377359,0.7579785477082047,0.4479495268138801,2
0.786268365855126,1.181573693003545,0.641509433962264,0.8785490637902673,0.4605678233438486,2
0.670739166768101,1.5488366407236869,0.5660377358490566,0.6526871128990762,0.41009463722397477,2
0.8574599139381679,1.5618556701030928,0.320754716981132,0.6104590039025103,0.5047318611987381,2
0.8685794963214014,1.2416160710647488,0.1509433962264151,0.839462926152346,0.7886435331230284,2
0.7442148065041707,0.8167148852939979,0.4528301886792453,0.7017029315215053,0.2965299684542587,2
0.7509392265948752,0.7179821523165315,0.49056603773584906,0.491473827651302,0.42902208201892744,2
0.5473034985993728,1.197383969683387,0.8490566037735847,0.39921989273525105,0.42586750788643535,2
0.6315500305424822,0.892384173424066,0.5094339622641509,0.5278396174210797,0.4700315457413249,2
0.5087714213366413,1.291186178232346,0.5471698113207547,0.4462551429768961,0.2965299684542587,2
0.31328973612263694,0.5019966586528667,0.1509433962264151,-0.10854879059028501,0.16719242902208203,3
0.29498666625117564,0.9292001140947803,0.20754716981132074,-0.11619739161503148,0.13249211356466878,3
0.2613927285195643,1.0009983293264333,0.26415094339622647,-0.14369005343497895,0.13249211356466878,3
0.28857411526434873,1.1171916384825393,0.07547169811320756,-0.13216563988074675,0.13564668769716087,3
0.11014959438061551,0.4544843323417954,0.8867924528301885,-0.05066344648705001,0.26498422712933756,3
0.15145357819336008,0.7471374434619616,0.9433962264150944,-0.09161573861142763,0.16719242902208203,3
0.056610504921976786,1.3226437390489387,0.7547169811320755,-0.036978987389900686,0.12302839116719244,3
0.11473889309009468,1.6849557882726867,0.9433962264150944,0.028554255157452496,0.21766561514195587,3
0.07343928824290885,1.0220039933173055,0.8490566037735847,-0.04267886176454522,0.14826498422712936,3
0.13952342029865336,1.1294568273501486,0.7547169811320755,0.17441006691051592,0.1261829652996846,3
0.08764910298834683,0.9451733833177134,0.7547169811320755,0.2393141556964083,0.10725552050473186,3
0.09536463547868292,0.84421987694063,0.4528301886792453,0.21355002102262755,0.07255520504731863,3
0.09561964089916702,1.145185607758445,0.6981132075471698,0.11773412429735405,0.04416403785488962,3
0.23610174896654934,1.3165518927509068,0.641509433962264,0.1042700608175729,0.19242902208201895,3
0.21913339902548118,1.0277698545291554,0.3018867924528301,0.07756183251512849,0.23028391167192425,3
0.1139546642430187,1.0953710117762112,0.5660377358490566,0.020095131501634,0.28075709779179814,3
0.0,1.3343384540157288,0.5094339622641509,-0.20967726812436724,0.08517350157728709,3
0.1481179203209946,1.3266778044904446,0.641509433962264,-0.047058641615853825,0.14195583596214512,3
0.20279059518559803,1.055926816348152,0.6037735849056604,-0.2389270794471084,0.26498422712933756,3
0.3539410195605385,1.186361598956848,0.39622641509433965,-0.3517870220313189,0.23028391167192425,3
0.39135007354319623,1.1610773807098327,0.16981132075471697,-0.3949836852567227,0.26498422712933756,3
0.33236240781810955,0.9690517908805674,0.20754716981132074,-0.3029569197343583,0.26813880126182965,3
0.3144503608112772,0.9972902489711097,0.2452830188679245,-0.24983803694060552,0.3627760252365931,3
0.24724440454574959,0.9131453486003015,0.9056603773584904,-0.3685276462355683,0.4605678233438486,3
0.11011676772097459,0.5932317346481399,0.7547169811320755,-0.11739278624495075,0.3123028391167192,3
0.1470589551599697,1.4670755062955874,0.9056603773584904,-0.24117464177640224,0.359621451104101,3
0.22475686020064337,1.1267470763212581,0.660377358490566,-0.35219340192171156,0.3627760252365931,3
0.13302994140873256,1.2979299947027423,0.9433962264150944,-0.029822291354534958,0.23028391167192425,3
0.515867274618779,0.9280387922252558,0.7547169811320755,-0.6183053788316948,0.7223974763406941,3
0.36020099170122377,0.7971965282588322,0.7358490566037735,-0.3891590603576413,0.5930599369085173,3
0.23527280589384286,1.1467544109856975,0.6981132075471698,-0.07667726187350768,0.1987381703470032,3
0.12524944631424142,0.9825597978892466,0.6981132075471698,-0.07327882583855283,0.12302839116719244,3
0.1360062734577063,1.0876288659793816,0.8867924528301885,0.1319692970941399,0.17350157728706622,3
0.1742795587828732,0.9427896173750052,0.5094339622641509,0.0024812622261874695,0.16719242902208203,3
0.16851760162438711,0.9868383521453895,0.5283018867924527,-0.3623235859404354,0.19558359621451105,3
0.06549548646530612,1.328817081618516,0.7358490566037735,-0.1479139236908234,0.2334384858044164,3
0.2842141459057243,1.224155494886109,0.5660377358490566,-0.4045506915095562,0.3312302839116719,3
0.150057589720486,0.9785257324477405,0.5094339622641509,-0.18510181663136593,0.17665615141955837,3
0.26365465249313375,1.0801312089971886,0.49056603773584906,-0.228417838373829,0.35646687697160884,3
0.3109366896815687,1.505113891039485,0.26415094339622647,-0.14611977896960832,0.22082018927444796,3
0.06353957291551868,0.8855588606821237,0.5094339622641509,0.09426508315946074,0.10094637223974764,3
0.07166688871040941,0.7848498431196773,0.660377358490566,-0.20491106383871205,0.07255520504731863,3
0.1940349676215849,0.8343384540157288,0.5849056603773585,-0.430587314308349,0.2618296529968454,3
0.15093686880156798,1.480665009575812,0.7358490566037735,-0.21416898770949455,0.20504731861198738,3
0.20879546553476785,1.265657471170694,0.5660377358490566,-0.21412945924801502,0.31545741324921134,3
0.18837909321516244,1.1841408255572308,0.5660377358490566,-0.34241668755769705,0.2965299684542587,3
0.18925815412297023,0.8501487306955707,0.7547169811320755,-0.2571640113673526,0.3312302839116719,3
0.21585668137248737,1.3805264659141845,0.8113207547169812,-0.4304052333511647,0.2965299684542587,3
